age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
52,4,2,2,0,4,0,1,0,28,5,30,9,-1,0,3,no
41,9,1,1,0,128,1,0,0,27,1,100,2,-1,0,3,no
51,9,1,1,0,500,1,0,0,20,9,26,6,-1,0,3,no
30,2,1,1,0,1539,1,1,2,27,8,166,9,-1,0,3,no
35,4,1,2,0,0,0,0,0,17,5,127,5,-1,0,3,no
50,9,0,1,0,-701,1,1,0,24,5,148,1,-1,0,3,no
27,1,2,1,0,36,0,1,0,29,5,114,4,-1,0,3,no
31,2,2,2,0,667,1,0,0,20,0,152,5,-1,0,3,no
34,4,1,2,1,0,0,1,0,21,9,18,9,-1,0,3,no
37,1,1,1,0,2924,0,0,0,31,5,74,2,-1,0,3,no
44,1,2,0,0,343,1,1,0,18,8,19,7,-1,0,3,no
37,10,1,2,0,7620,0,0,1,25,8,100,3,-1,0,3,no
39,0,0,1,0,22,0,0,2,28,8,121,3,-1,0,3,no
36,7,1,1,0,84,0,0,0,27,1,206,3,-1,0,3,no
32,4,2,2,0,586,1,0,0,19,9,158,4,-1,0,3,no
55,4,1,2,0,856,1,1,2,29,8,101,4,-1,0,3,no
32,4,2,2,0,566,0,0,0,30,0,114,2,-1,0,3,no
35,9,2,2,0,0,1,0,1,28,1,46,2,-1,0,3,no
52,6,2,2,0,1623,1,0,2,5,6,21,17,-1,0,3,no
37,9,1,1,0,827,1,1,0,26,1,85,16,-1,0,3,no
44,4,1,2,0,-692,0,1,0,21,9,52,2,-1,0,3,no
30,1,2,1,0,783,0,1,0,29,4,197,1,-1,0,3,no
42,7,1,0,0,2557,1,0,2,23,8,28,3,-1,0,3,no
45,1,1,1,0,146,1,1,2,5,6,22,15,-1,0,3,no
26,7,0,1,0,74,1,0,2,23,8,106,6,-1,0,3,no
30,0,2,2,0,1535,0,0,0,18,1,67,4,-1,0,3,no
57,3,0,0,0,231,1,0,2,20,8,26,14,-1,0,3,no
45,9,2,2,0,88,0,0,2,23,5,163,4,-1,0,3,no
56,10,1,3,0,846,1,0,1,30,5,213,7,-1,0,3,no
43,9,2,1,0,326,1,0,0,15,5,87,8,-1,0,3,no
35,5,1,0,0,285,1,0,0,29,4,136,1,-1,0,3,no
51,9,2,1,0,527,1,0,0,30,4,197,1,2,3,1,no
35,1,1,0,0,424,1,0,2,27,8,177,2,-1,0,3,no
32,4,1,2,0,-55,1,0,0,26,1,107,4,-1,0,3,no
33,0,0,1,0,1,0,0,0,28,4,119,2,-1,0,3,no
55,4,2,2,0,0,0,0,0,30,0,156,3,-1,0,3,no
53,4,0,2,0,-187,1,0,0,31,5,27,2,-1,0,3,no
34,9,2,2,0,632,0,0,0,22,1,215,10,-1,0,3,no
28,1,2,1,0,2528,1,0,0,18,8,190,8,-1,0,3,no
34,7,2,1,0,66,0,1,2,30,6,450,2,-1,0,3,no
28,1,1,1,0,-26,0,1,0,30,4,81,1,-1,0,3,no
32,4,1,2,0,500,0,1,0,29,1,107,2,-1,0,3,no
52,7,1,1,0,431,0,0,0,26,1,73,17,-1,0,3,no
37,10,0,2,0,1085,0,0,0,25,1,146,4,-1,0,3,no
52,4,1,2,0,1158,0,0,0,27,1,57,4,-1,0,3,no
30,7,1,1,0,586,1,0,2,28,8,187,4,-1,0,3,no
36,4,1,2,0,-381,1,0,0,31,5,30,29,-1,0,3,no
43,4,2,1,1,-1164,1,1,0,18,5,76,4,-1,0,3,no
25,10,2,2,0,2783,0,0,0,21,5,137,3,-1,0,3,no
51,7,2,1,0,513,1,0,0,29,5,331,2,-1,0,3,no
32,1,1,1,0,523,1,0,2,23,8,116,5,-1,0,3,no
38,4,1,2,0,1952,0,1,0,23,5,237,1,-1,0,3,no
32,0,2,2,0,138,0,1,0,29,5,57,4,-1,0,3,no
32,7,1,1,1,-220,1,1,0,25,5,123,2,-1,0,3,no
38,3,1,1,0,110,0,0,0,25,8,167,1,-1,0,3,no
44,1,2,1,0,-435,1,0,2,27,8,141,2,-1,0,3,no
49,1,1,1,0,93,0,0,1,24,5,212,4,-1,0,3,no
33,6,1,1,0,49,1,0,0,14,8,170,7,-1,0,3,no
36,9,1,2,0,837,0,0,0,28,1,68,6,-1,0,3,no
31,9,1,1,0,1230,0,0,0,21,9,7,4,-1,0,3,no
37,0,1,1,0,-557,1,1,0,15,8,284,15,-1,0,3,no
26,1,1,0,0,5116,1,0,0,22,5,246,3,-1,0,3,no
51,0,2,2,0,16,1,0,0,30,4,158,1,-1,0,3,no
37,1,1,1,0,236,0,0,0,25,5,438,6,-1,0,3,no
31,0,1,1,0,377,0,0,0,31,5,384,4,-1,0,3,no
45,1,1,0,0,185,0,0,0,25,1,78,4,-1,0,3,no
41,0,0,1,0,-365,1,0,2,28,8,226,10,-1,0,3,no
41,4,1,2,0,0,1,0,0,23,5,285,3,-1,0,3,no
54,0,1,1,1,-1089,0,1,0,28,4,105,2,-1,0,3,no
37,9,2,3,0,334,0,1,0,25,5,442,12,-1,0,3,no
42,6,1,2,0,1932,1,0,2,16,8,192,32,-1,0,3,no
53,2,1,3,0,28,0,0,0,31,5,117,2,-1,0,3,no
35,7,1,1,0,501,1,1,0,10,5,223,8,-1,0,3,no
52,1,1,0,0,382,0,1,0,26,1,98,7,-1,0,3,no
41,9,2,1,0,143,0,0,0,20,1,744,7,-1,0,3,no
27,7,1,1,0,1304,0,0,0,30,4,403,1,-1,0,3,no
42,7,1,1,0,1165,1,0,0,18,8,485,6,-1,0,3,no
44,7,1,1,0,1326,0,0,0,30,5,96,1,-1,0,3,no
33,9,2,2,0,469,0,0,0,26,1,158,9,-1,0,3,no
48,6,1,1,0,4746,1,0,2,21,8,32,11,-1,0,3,no
39,9,1,1,0,116,0,0,0,24,1,79,2,94,2,2,no
43,3,1,2,0,0,0,0,0,27,1,103,6,-1,0,3,no
30,1,0,0,0,1,1,0,2,6,6,63,9,-1,0,3,no
28,9,2,2,0,-803,1,1,2,11,6,222,9,-1,0,3,no
38,4,2,2,0,1373,0,0,0,22,10,119,4,-1,0,3,no
41,4,1,2,0,1194,0,0,0,14,1,50,5,-1,0,3,no
27,1,1,1,0,1341,1,1,2,30,8,254,2,-1,0,3,no
42,7,1,1,0,0,1,0,0,31,5,17,20,-1,0,3,no
34,4,2,2,0,280,0,0,0,25,1,119,11,-1,0,3,no
39,0,0,1,0,536,0,0,0,28,4,29,1,-1,0,3,no
34,9,0,2,0,1242,1,0,2,29,8,578,3,-1,0,3,no
41,3,1,0,0,188,1,1,2,20,6,10,14,-1,0,3,no
45,4,1,2,0,10,0,0,0,26,1,133,7,-1,0,3,no
46,7,2,1,0,389,0,0,1,31,5,46,4,-1,0,3,no
28,8,2,2,0,61,1,0,0,16,5,401,8,-1,0,3,no
31,2,1,2,0,5156,1,0,0,28,5,147,3,-1,0,3,no
32,1,1,1,0,231,1,0,2,15,8,51,10,-1,0,3,no
35,1,0,0,0,4401,1,0,0,31,5,465,4,-1,0,3,no
28,0,2,1,0,3029,1,0,0,18,8,58,6,-1,0,3,no
43,2,1,2,0,1076,0,0,0,31,5,78,23,-1,0,3,no
53,1,1,1,0,-31,0,0,0,21,1,82,8,-1,0,3,no
35,4,2,2,0,0,0,0,0,18,1,276,5,-1,0,3,no
26,1,2,1,0,-32,1,1,0,31,5,14,6,-1,0,3,no
48,7,1,1,0,125,0,0,0,14,1,89,7,-1,0,3,no
37,9,1,2,0,1561,0,0,0,29,1,88,7,-1,0,3,no
30,4,2,2,0,280,0,0,0,12,1,100,1,-1,0,3,no
32,9,0,1,0,75,0,0,2,16,8,129,1,-1,0,3,no
47,2,1,2,0,-497,1,0,0,14,8,176,2,-1,0,3,no
43,6,2,2,0,0,0,0,2,19,6,147,1,-1,0,3,no
29,2,2,1,0,158,1,0,0,25,5,241,2,-1,0,3,no
42,3,1,0,0,17,1,0,2,6,8,124,1,-1,0,3,no
28,0,2,1,0,2,0,0,0,15,6,60,1,-1,0,3,no
32,1,2,1,0,2142,0,0,0,2,3,406,1,-1,0,3,no
39,2,0,2,0,208,1,0,2,3,6,201,2,-1,0,3,no
40,0,1,1,0,538,0,0,2,16,6,167,2,-1,0,3,no
33,1,1,0,0,681,1,0,0,20,0,222,1,-1,0,3,no
28,0,1,1,0,317,1,0,0,15,5,673,2,-1,0,3,no
36,7,1,1,0,208,1,0,2,16,8,99,1,-1,0,3,no
29,9,2,2,0,2893,1,0,2,3,6,250,1,-1,0,3,no
32,4,1,2,0,500,0,0,0,8,1,151,4,-1,0,3,no
24,1,1,0,0,456,0,0,0,14,8,337,2,-1,0,3,no
31,9,1,1,0,2363,1,0,2,13,8,247,1,-1,0,3,no
29,9,1,1,0,782,1,0,2,16,8,131,1,-1,0,3,no
32,9,1,1,0,167,1,1,0,8,1,79,3,-1,0,3,no
28,1,2,1,0,1025,1,0,2,27,8,168,1,-1,0,3,no
38,7,0,1,0,53,0,0,0,8,10,78,1,58,1,1,no
34,1,1,1,0,0,1,0,2,30,6,780,3,-1,0,3,no
34,7,2,0,0,3648,1,0,0,5,3,288,1,-1,0,3,no
34,4,1,2,0,1906,1,0,0,14,5,68,3,-1,0,3,no
40,0,1,1,0,0,1,0,2,23,8,193,2,-1,0,3,no
33,0,1,2,0,568,0,0,0,7,5,219,1,-1,0,3,no
44,1,1,1,0,879,1,0,0,3,0,383,1,-1,0,3,no
31,9,2,1,1,25,0,0,0,2,3,381,1,-1,0,3,no
39,5,1,1,0,-160,1,0,2,11,6,203,4,-1,0,3,no
39,0,2,1,0,2749,1,0,0,19,9,128,1,-1,0,3,no
32,4,1,2,0,1636,1,0,0,18,9,124,1,-1,0,3,no
38,1,1,1,0,702,0,0,2,17,6,92,2,-1,0,3,no
28,1,1,1,0,83,1,0,0,15,8,224,1,-1,0,3,no
24,1,1,0,0,-247,1,0,0,7,8,203,1,-1,0,3,no
27,10,1,1,0,1167,0,0,0,29,4,394,1,-1,0,3,no
34,7,2,0,0,3648,1,0,0,5,3,288,1,-1,0,3,no
28,7,2,1,0,229,1,0,2,9,8,322,1,-1,0,3,no
29,7,2,2,0,8947,1,0,0,4,8,535,2,-1,0,3,no
35,9,0,1,1,-52,1,0,2,20,8,265,1,-1,0,3,no
36,9,2,1,0,1832,1,0,2,8,8,154,1,-1,0,3,no
30,4,2,2,0,114,0,0,0,14,1,65,4,-1,0,3,no
36,0,2,2,0,918,1,0,0,16,0,127,2,-1,0,3,no
26,0,2,3,0,677,0,0,0,4,8,399,1,-1,0,3,no
31,1,1,1,0,212,1,1,0,17,5,143,2,-1,0,3,no
33,4,1,2,0,78,1,0,0,21,5,856,1,-1,0,3,no
32,4,1,2,0,1651,1,0,2,23,8,189,2,-1,0,3,no
25,8,2,2,0,20,0,0,0,8,11,127,2,-1,0,3,no
27,7,2,1,0,437,1,1,2,30,8,275,2,-1,0,3,no
30,7,2,0,1,81,1,0,1,5,3,37,1,-1,0,3,no
30,1,0,1,0,251,1,1,2,7,8,120,2,-1,0,3,no
31,9,2,2,0,665,1,0,0,4,3,156,1,-1,0,3,no
31,1,2,0,0,864,1,0,1,14,8,113,2,-1,0,3,no
35,1,1,1,0,975,1,0,0,16,5,102,1,-1,0,3,no
32,10,1,2,0,394,1,0,0,14,1,266,2,-1,0,3,no
37,4,2,1,0,793,0,0,0,7,10,130,1,-1,0,3,no
42,9,1,1,0,440,1,0,0,3,3,13,5,-1,0,3,no
37,7,1,1,0,-601,1,0,0,11,5,210,2,-1,0,3,no
23,7,2,1,0,966,1,0,2,4,6,83,2,-1,0,3,no
19,8,2,3,0,0,0,0,0,11,3,123,3,-1,0,3,no
33,4,1,2,0,4020,1,1,0,15,0,251,1,-1,0,3,no
46,0,2,3,1,0,0,0,2,23,8,378,2,-1,0,3,no
39,9,1,1,0,501,0,0,2,26,8,289,1,-1,0,3,no
28,7,2,1,0,47,0,0,0,22,5,405,2,-1,0,3,no
34,4,1,2,0,1906,1,0,0,14,5,68,3,-1,0,3,no
26,0,2,2,0,1100,1,0,0,21,5,240,1,-1,0,3,no
19,8,2,0,0,1247,0,0,0,23,0,94,1,-1,0,3,no
27,9,2,1,0,1996,1,0,0,5,8,345,1,-1,0,3,no
29,4,2,2,0,640,0,0,0,8,5,150,2,-1,0,3,no
32,1,0,1,0,658,0,0,0,20,9,173,2,-1,0,3,no
38,2,1,0,0,666,1,0,2,20,8,1452,10,-1,0,3,no
45,10,2,1,0,33,0,0,0,5,3,437,1,-1,0,3,no
38,4,0,3,0,0,1,0,0,18,9,96,2,-1,0,3,no
38,9,2,1,0,-591,1,0,2,23,8,71,1,-1,0,3,no
34,0,1,1,0,507,1,0,2,6,8,190,1,-1,0,3,no
27,9,1,1,0,2460,1,0,0,15,8,600,2,-1,0,3,no
33,7,0,1,0,2358,1,0,0,20,0,529,3,-1,0,3,no
28,10,2,1,0,-34,0,0,0,15,5,355,1,-1,0,3,no
41,4,1,2,0,1304,1,0,2,5,6,93,3,-1,0,3,no
33,1,1,2,0,870,0,1,0,8,5,545,3,-1,0,3,no
33,1,1,0,1,2,1,1,0,9,5,227,1,-1,0,3,no
30,4,2,2,0,162,1,0,2,20,8,186,4,-1,0,3,no
37,1,1,1,0,427,1,1,2,9,6,371,3,-1,0,3,no
30,9,1,1,0,-306,1,1,2,16,8,203,1,-1,0,3,no
33,1,1,1,0,-260,1,1,0,17,5,224,2,-1,0,3,no
39,1,2,0,0,561,1,0,0,17,0,88,1,-1,0,3,no
29,9,1,1,0,266,1,0,0,18,8,208,1,-1,0,3,no
46,0,1,0,0,31,1,0,2,15,8,144,1,-1,0,3,no
45,1,1,0,0,675,1,0,0,20,0,890,2,-1,0,3,no
35,6,1,1,0,524,1,0,0,21,9,484,4,-1,0,3,no
32,9,0,1,0,3345,1,0,0,19,1,1200,3,-1,0,3,no
34,9,1,1,0,7171,1,0,0,19,9,523,2,-1,0,3,no
33,4,1,1,0,94,1,0,0,17,5,62,1,-1,0,3,no
27,0,0,1,0,76,1,0,2,4,6,236,1,-1,0,3,no
37,1,1,1,0,43,1,0,2,20,6,250,3,-1,0,3,no
31,4,1,2,0,0,0,0,0,11,1,84,2,-1,0,3,no
42,0,1,1,0,329,0,0,0,19,1,347,3,-1,0,3,no
33,1,0,1,0,0,0,0,0,25,5,374,2,-1,0,3,no
42,0,0,1,0,5354,1,0,0,17,0,799,1,-1,0,3,no
34,9,2,1,0,1477,1,0,0,20,0,233,3,-1,0,3,no
35,0,1,1,0,-312,0,0,0,9,0,188,1,-1,0,3,no
34,1,1,0,0,139,1,0,2,9,8,106,1,-1,0,3,no
41,3,2,1,0,231,0,0,0,9,5,76,2,-1,0,3,no
37,7,0,1,0,2152,1,0,0,18,9,200,1,-1,0,3,no
40,8,2,1,0,5349,0,0,2,6,6,471,1,-1,0,3,no
33,11,2,1,0,1522,0,1,0,19,9,966,1,-1,0,3,no
35,9,2,2,0,632,0,0,0,7,1,141,1,-1,0,3,no
34,4,1,2,0,1483,1,0,0,21,9,91,1,-1,0,3,no
35,0,1,1,0,-130,1,0,2,20,8,224,1,-1,0,3,no
31,3,1,1,0,0,1,0,0,21,5,171,1,-1,0,3,no
32,0,2,1,0,10218,1,0,0,19,9,149,2,-1,0,3,no
32,9,2,1,0,-22,1,0,0,20,1,215,2,-1,0,3,no
36,4,1,2,0,0,0,0,2,17,6,222,3,-1,0,3,no
31,6,1,1,0,33,0,0,0,6,1,165,4,-1,0,3,no
31,0,2,1,0,757,0,0,0,3,3,343,2,-1,0,3,no
39,2,1,2,0,2310,1,1,2,18,6,104,1,-1,0,3,no
41,9,2,2,0,6029,1,0,2,14,8,254,2,-1,0,3,no
32,9,1,1,0,641,1,0,2,21,8,336,1,-1,0,3,no
28,1,1,1,0,1843,1,0,0,20,0,415,2,-1,0,3,no
38,6,1,1,0,746,0,0,2,20,6,256,3,-1,0,3,no
29,9,2,1,0,247,1,0,2,8,8,134,1,-1,0,3,no
38,1,2,0,0,1583,1,0,0,15,8,386,1,-1,0,3,no
27,9,2,1,0,78,1,1,0,18,8,5,2,-1,0,3,no
39,7,1,1,0,0,1,1,2,21,8,240,3,-1,0,3,no
28,1,2,1,0,0,1,0,2,28,8,386,1,-1,0,3,no
47,4,1,1,0,-1854,1,1,0,12,1,388,2,-1,0,3,no
41,9,1,2,0,0,0,0,2,20,6,95,1,-1,0,3,no
36,7,1,1,0,136,0,0,2,9,6,244,3,-1,0,3,no
45,7,2,1,0,71,1,0,0,17,5,479,1,-1,0,3,no
39,1,2,0,0,323,1,0,2,5,6,138,3,-1,0,3,no
40,4,1,1,0,1251,1,0,0,5,1,406,1,-1,0,3,no
37,1,0,0,0,139,1,0,2,7,8,71,1,-1,0,3,no
37,7,1,1,0,-21,1,1,2,23,8,61,2,-1,0,3,no
31,9,2,1,0,-348,1,0,0,18,8,410,1,-1,0,3,no
34,4,2,1,0,524,0,0,2,13,1,9,1,-1,0,3,no
30,4,2,2,0,565,1,0,0,26,10,104,1,-1,0,3,no
29,4,1,1,0,-420,1,0,0,2,3,77,3,-1,0,3,no
33,4,1,2,0,0,1,1,0,14,8,83,2,-1,0,3,no
40,1,1,1,0,1028,1,1,0,17,0,319,1,-1,0,3,no
40,9,1,0,0,164,1,0,2,7,8,398,1,-1,0,3,no
47,1,1,0,1,-1385,1,1,2,15,8,77,1,-1,0,3,no
40,1,1,1,0,475,1,0,2,5,8,332,2,-1,0,3,no
40,6,1,1,0,311,1,0,2,20,8,723,2,-1,0,3,no
39,1,1,0,0,481,1,0,2,8,8,204,1,-1,0,3,no
32,1,1,0,0,388,1,0,0,15,0,171,2,-1,0,3,no
29,0,2,1,0,900,1,0,2,14,8,339,1,-1,0,3,no
35,1,1,1,0,522,1,1,0,5,3,245,2,-1,0,3,no
32,6,1,1,0,217,1,1,0,15,5,317,5,-1,0,3,no
28,9,2,2,0,865,0,0,0,16,11,177,1,-1,0,3,no
39,1,1,0,0,1397,1,0,2,12,6,10,1,-1,0,3,no
27,1,2,1,0,535,1,0,2,2,6,360,2,-1,0,3,no
37,6,0,1,0,3467,0,0,2,9,6,185,2,-1,0,3,no
47,4,0,2,0,-363,1,1,2,27,8,513,1,-1,0,3,no
33,1,2,1,0,49,1,0,2,15,8,558,6,-1,0,3,no
30,4,2,2,0,136,1,0,2,23,8,152,1,-1,0,3,no
48,1,1,1,0,1,0,0,2,5,8,669,3,-1,0,3,no
35,9,2,1,0,1708,1,0,2,2,6,110,3,-1,0,3,no
60,10,2,2,0,361,0,0,0,5,3,1837,1,-1,0,3,no
27,1,2,0,0,-179,1,0,0,15,8,54,2,-1,0,3,no
42,11,2,3,0,1316,0,0,2,5,6,285,1,-1,0,3,no
41,0,1,1,0,488,0,1,1,11,5,178,2,-1,0,3,no
35,9,1,1,0,2789,1,0,0,4,11,256,2,94,1,0,no
37,3,1,0,0,0,0,1,1,15,5,265,4,-1,0,3,no
37,1,1,0,0,190,1,1,2,8,8,194,1,-1,0,3,no
47,1,1,0,1,-1385,1,1,2,15,8,77,1,-1,0,3,no
39,0,2,1,0,0,1,0,2,5,6,22,1,-1,0,3,no
35,1,1,1,0,444,1,0,0,15,0,244,3,-1,0,3,no
33,7,1,1,0,0,0,0,0,4,3,264,1,-1,0,3,no
39,1,1,1,0,23,1,0,2,12,8,22,5,-1,0,3,no
26,6,2,2,0,657,0,1,0,17,7,159,2,-1,0,3,no
29,4,2,2,0,1739,1,0,0,3,6,114,1,-1,0,3,no
31,0,1,1,0,0,1,1,0,18,9,79,3,-1,0,3,no
59,10,1,0,0,0,0,0,0,30,4,3025,2,-1,0,3,no
32,1,1,0,0,-89,1,0,2,9,8,389,2,-1,0,3,no
28,1,2,1,0,43,0,0,2,19,8,190,1,-1,0,3,no
33,9,1,1,0,399,1,0,0,7,8,143,1,-1,0,3,no
36,0,2,1,0,115,0,0,0,2,3,225,1,-1,0,3,no
25,1,2,0,0,-221,1,0,2,23,8,250,1,-1,0,3,no
26,7,1,1,0,104,0,0,2,14,8,7,1,-1,0,3,no
33,7,1,1,0,7,1,1,0,18,8,55,1,-1,0,3,no
31,0,1,1,0,62,0,0,0,17,0,346,2,-1,0,3,no
34,0,1,1,0,642,1,0,0,17,0,351,1,-1,0,3,no
34,9,2,1,0,264,1,0,0,17,0,222,1,-1,0,3,no
31,0,2,1,0,43,0,0,2,1,5,484,1,-1,0,3,no
39,0,1,1,0,179,0,0,2,6,11,36,1,-1,0,3,no
41,1,1,0,0,686,1,0,0,21,9,888,3,-1,0,3,no
32,9,2,1,0,321,1,0,0,11,1,156,2,-1,0,3,no
24,0,2,1,0,1725,1,0,0,7,8,59,1,-1,0,3,no
45,4,1,2,0,523,1,0,2,5,8,849,2,-1,0,3,no
34,1,2,1,0,4963,1,0,0,18,5,226,1,-1,0,3,no
38,7,1,1,0,611,1,1,2,18,6,61,3,-1,0,3,no
27,9,2,2,0,-291,1,0,2,20,8,66,2,-1,0,3,no
30,7,2,1,0,122,1,0,2,12,8,501,2,-1,0,3,no
39,1,1,1,0,1360,1,0,0,13,8,247,1,-1,0,3,no
36,4,2,2,0,678,0,1,2,4,5,85,3,-1,0,3,no
28,4,2,2,0,1107,1,0,2,26,8,144,1,-1,0,3,no
25,0,2,1,0,248,1,0,0,14,8,121,1,-1,0,3,no
35,9,2,2,0,2012,1,0,2,20,8,413,2,-1,0,3,no
36,0,2,1,0,449,1,0,2,20,6,136,3,-1,0,3,no
29,1,1,1,0,321,1,1,0,2,3,102,2,-1,0,3,no
34,1,2,0,0,0,1,1,0,21,5,100,2,-1,0,3,no
30,7,1,1,0,384,1,0,2,16,6,27,3,-1,0,3,no
34,0,1,2,0,899,1,0,1,19,9,377,3,7,4,2,no
38,2,2,2,0,243,0,1,2,5,8,174,1,-1,0,3,no
24,1,2,1,0,77,1,0,2,16,8,236,2,-1,0,3,no
39,1,1,0,0,-388,1,0,2,29,8,691,1,-1,0,3,no
34,7,1,1,0,29,1,0,0,15,5,387,5,-1,0,3,no
32,9,1,1,0,282,1,0,0,4,8,257,2,-1,0,3,no
32,1,1,1,0,678,1,0,0,6,8,147,1,-1,0,3,no
33,7,1,1,0,684,1,0,2,27,8,474,1,-1,0,3,no
30,8,2,2,0,7513,0,0,0,11,1,269,2,-1,0,3,no
49,7,1,1,0,245,1,1,2,6,8,318,1,-1,0,3,no
39,1,0,1,0,37,0,1,2,19,6,248,1,-1,0,3,no
49,9,2,1,0,-97,1,0,2,6,6,92,2,-1,0,3,no
30,0,1,0,0,9,1,1,0,16,0,323,1,-1,0,3,no
32,6,2,2,0,562,1,1,0,8,0,84,1,-1,0,3,no
32,0,0,1,1,-18,1,0,2,12,8,155,3,-1,0,3,no
27,8,2,1,0,1411,0,0,0,2,3,92,1,-1,0,3,no
34,9,1,2,0,-624,0,0,1,2,3,20,8,-1,0,3,no
43,1,1,1,0,678,1,1,0,13,0,299,3,-1,0,3,no
26,8,2,3,0,598,0,0,0,6,7,136,1,-1,0,3,no
41,10,1,0,0,1483,1,0,2,13,8,227,1,-1,0,3,no
33,4,1,2,0,862,1,0,0,8,1,166,3,-1,0,3,no
33,7,1,1,0,0,1,0,0,29,4,578,1,-1,0,3,no
46,7,1,3,0,80,1,0,2,6,8,245,2,-1,0,3,no
35,6,2,1,0,690,1,0,0,17,9,1012,1,-1,0,3,no
40,4,1,2,0,542,1,0,0,20,9,1816,1,-1,0,3,no
35,4,1,2,0,298,1,0,2,3,6,281,7,-1,0,3,no
41,3,1,0,0,46,0,0,0,22,1,268,1,-1,0,3,no
44,1,1,0,0,195,1,0,2,16,8,541,5,-1,0,3,no
41,1,1,0,0,241,1,0,0,21,9,48,1,-1,0,3,no
42,10,1,1,0,-523,1,0,0,11,8,327,2,-1,0,3,no
38,4,0,3,0,488,1,0,0,8,8,238,6,-1,0,3,no
42,0,1,1,0,1133,1,0,0,7,5,375,3,-1,0,3,no
37,6,1,2,0,1624,1,0,0,20,9,559,2,-1,0,3,no
43,4,2,1,0,-228,1,1,2,16,8,122,2,-1,0,3,no
30,4,1,2,0,1165,1,1,0,14,1,80,2,-1,0,3,no
29,7,2,1,0,-527,1,1,2,4,6,250,1,-1,0,3,no
37,4,1,2,0,1698,1,0,2,6,6,95,2,-1,0,3,no
34,9,2,2,0,2195,0,0,1,13,1,490,3,-1,0,3,no
35,0,1,1,0,348,1,1,0,15,5,323,3,-1,0,3,no
38,2,1,1,0,65,0,0,0,5,3,173,1,-1,0,3,no
39,1,1,1,0,576,1,0,0,8,8,212,1,-1,0,3,no
36,9,0,2,0,1381,0,0,0,2,7,149,1,-1,0,3,no
35,1,1,1,0,1602,1,1,2,20,8,171,1,-1,0,3,no
34,0,2,1,0,1880,1,0,2,23,8,297,1,-1,0,3,no
30,4,1,2,0,1195,0,0,0,18,5,146,2,-1,0,3,no
45,1,1,1,0,863,1,0,0,14,0,565,2,-1,0,3,no
40,1,1,1,0,1245,1,0,2,9,8,306,1,-1,0,3,no
39,9,0,1,0,688,1,1,0,19,9,214,1,-1,0,3,no
42,1,2,1,0,382,1,0,0,13,8,294,1,-1,0,3,no
42,4,1,1,0,1331,0,0,0,23,5,698,2,-1,0,3,no
41,0,1,1,0,1021,0,0,0,2,6,224,1,-1,0,3,no
33,7,2,1,0,200,1,0,0,17,9,252,1,-1,0,3,no
33,7,1,1,0,-27,1,0,0,18,5,216,2,-1,0,3,no
30,1,2,0,0,17,1,0,0,13,8,125,3,-1,0,3,no
24,1,2,1,0,1857,1,0,0,6,8,473,4,-1,0,3,no
36,1,2,1,0,340,0,1,2,16,6,559,3,-1,0,3,no
31,0,2,1,0,554,1,0,0,11,3,80,1,6,1,0,no
34,1,1,0,0,-319,1,1,0,9,5,134,4,-1,0,3,no
30,4,2,1,0,1913,0,0,0,12,1,250,2,-1,0,3,no
40,7,1,1,0,518,0,0,1,17,5,84,1,-1,0,3,no
26,7,1,1,0,0,1,0,0,18,8,130,4,-1,0,3,no
27,9,2,3,0,59,0,0,0,15,5,792,4,-1,0,3,no
33,9,2,2,0,154,0,0,0,4,6,111,2,78,2,0,no
39,1,1,0,0,385,1,0,2,16,8,225,4,-1,0,3,no
37,10,1,1,0,629,1,0,0,5,3,255,1,-1,0,3,no
43,1,0,1,0,-447,1,0,0,17,0,85,1,-1,0,3,no
32,4,1,2,0,1852,0,0,0,2,3,175,2,-1,0,3,no
42,4,1,1,0,1331,0,0,0,23,5,698,2,-1,0,3,no
31,1,1,0,0,845,0,0,0,3,3,148,2,-1,0,3,no
31,8,2,3,0,376,0,0,0,16,9,202,1,96,2,1,no
36,1,1,1,0,1828,1,0,1,17,10,24,1,-1,0,3,no
34,0,1,1,0,-142,1,0,0,3,3,107,3,-1,0,3,no
35,1,2,1,0,142,1,0,0,20,9,155,1,-1,0,3,no
43,3,1,0,0,18,1,1,2,15,8,192,3,-1,0,3,no
36,3,1,2,0,147,1,1,0,25,5,1269,1,-1,0,3,no
38,9,0,2,0,348,0,0,2,20,6,446,1,-1,0,3,no
25,9,2,2,0,148,0,0,0,23,5,421,1,-1,0,3,no
27,7,2,1,0,3354,1,0,0,14,8,493,5,-1,0,3,no
37,7,2,1,0,934,1,0,2,16,8,242,3,-1,0,3,no
40,7,2,1,0,888,1,0,2,12,8,169,2,-1,0,3,no
32,0,0,1,0,281,1,0,2,8,8,231,4,-1,0,3,no
40,1,1,1,0,0,1,0,0,17,9,113,1,-1,0,3,no
35,4,2,2,0,633,1,0,0,17,0,128,3,-1,0,3,no
38,10,2,1,0,2876,0,0,0,2,3,245,2,-1,0,3,no
42,9,1,1,0,613,1,0,0,11,8,432,2,-1,0,3,no
33,1,1,1,0,58,0,0,2,16,8,144,2,-1,0,3,no
38,2,1,2,0,83,1,0,0,19,9,108,1,-1,0,3,no
33,0,1,1,0,2228,1,0,2,21,8,726,1,-1,0,3,no
